"","V1","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out","target_present","pressed_key"
"156",156,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,0.7461,FALSE,TRUE,"x"
"157",157,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,0.727,FALSE,TRUE,"x"
"158",158,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,1.1222,FALSE,TRUE,"x"
"159",159,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,1.5484,FALSE,TRUE,"x"
"160",160,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,0.7599,FALSE,TRUE,"x"
"161",161,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,2.2177,FALSE,FALSE,"m"
"162",162,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.1198,FALSE,TRUE,"x"
"163",163,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,1.4394,FALSE,FALSE,"m"
"164",164,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.9515,FALSE,FALSE,"m"
"165",165,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,1.4031,FALSE,FALSE,"m"
"166",166,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,1.848,FALSE,FALSE,"m"
"167",167,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,1.5614,FALSE,FALSE,"m"
"168",168,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.0651,FALSE,TRUE,"x"
"169",169,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,0.8408,FALSE,TRUE,"x"
"170",170,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.0029,FALSE,TRUE,"x"
"171",171,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,0.7869,FALSE,TRUE,"x"
"172",172,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,0.9198,FALSE,FALSE,"m"
"173",173,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,0.9101,FALSE,TRUE,"x"
"174",174,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.9192,FALSE,FALSE,"m"
"175",175,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,1.6784,FALSE,FALSE,"m"
"176",176,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.3534,FALSE,FALSE,"m"
"177",177,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,1.3948,FALSE,FALSE,"m"
"178",178,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,0.7372,FALSE,TRUE,"x"
"179",179,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",18,TRUE,1.5797,FALSE,TRUE,"x"
"180",180,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",12,TRUE,1.1671,FALSE,TRUE,"x"
"181",181,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,1.04,FALSE,FALSE,"m"
"182",182,"08a2d8ee",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Corrected vision","2021-08-23_21h28.33.881",6,TRUE,1.3887,FALSE,FALSE,"m"
"183",183,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",NA,NA,NA,NA,NA,""
"184",184,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,3.1283,FALSE,FALSE,"m"
"185",185,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.4694,FALSE,TRUE,"x"
"186",186,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.4822,FALSE,TRUE,"x"
"187",187,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.108,FALSE,TRUE,"x"
"188",188,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.4018,FALSE,TRUE,"x"
"189",189,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.7399,FALSE,TRUE,"x"
"190",190,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.9093,FALSE,FALSE,"m"
"191",191,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,0.8682,FALSE,TRUE,"x"
"192",192,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.5833,FALSE,FALSE,"m"
"193",193,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.6306,FALSE,TRUE,"x"
"194",194,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.0092,FALSE,FALSE,"m"
"195",195,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.6349,FALSE,TRUE,"x"
"196",196,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.9388,FALSE,TRUE,"x"
"197",197,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.8898,FALSE,TRUE,"x"
"198",198,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.2851,FALSE,FALSE,"m"
"199",199,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.8537,FALSE,FALSE,"m"
"200",200,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.2496,FALSE,FALSE,"m"
"201",201,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.0846,FALSE,FALSE,"m"
"202",202,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.5897,FALSE,TRUE,"x"
"203",203,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.038,FALSE,TRUE,"x"
"204",204,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.5033,FALSE,TRUE,"x"
"205",205,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.4903,FALSE,TRUE,"x"
"206",206,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.9917,FALSE,FALSE,"m"
"207",207,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,FALSE,0.9557,FALSE,TRUE,"m"
"208",208,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.1527,FALSE,FALSE,"m"
"209",209,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.8574,FALSE,TRUE,"x"
"210",210,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.8745,FALSE,TRUE,"x"
"211",211,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.2702,FALSE,TRUE,"x"
"212",212,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.4357,FALSE,FALSE,"m"
"213",213,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.472,FALSE,TRUE,"x"
"214",214,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.7723,FALSE,TRUE,"x"
"215",215,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.7208,FALSE,FALSE,"m"
"216",216,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.7556,FALSE,TRUE,"x"
"217",217,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.8335,FALSE,FALSE,"m"
"218",218,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,0.6349,FALSE,TRUE,"x"
"219",219,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.9758,FALSE,FALSE,"m"
"220",220,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.1826,FALSE,TRUE,"x"
"221",221,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.1714,FALSE,FALSE,"m"
"222",222,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,FALSE,1.6186,FALSE,TRUE,"m"
"223",223,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.5895,FALSE,FALSE,"m"
"224",224,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,2.073,FALSE,FALSE,"m"
"225",225,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.8503,FALSE,FALSE,"m"
"226",226,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,0.7358,FALSE,TRUE,"x"
"227",227,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.4172,FALSE,TRUE,"x"
"228",228,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.7045,FALSE,TRUE,"x"
"229",229,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.975,FALSE,FALSE,"m"
"230",230,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.4881,FALSE,FALSE,"m"
"231",231,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.3526,FALSE,FALSE,"m"
"232",232,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.4027,FALSE,TRUE,"x"
"233",233,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.9037,FALSE,TRUE,"x"
"234",234,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.1858,FALSE,TRUE,"x"
"235",235,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.2901,FALSE,FALSE,"m"
"236",236,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.6087,FALSE,TRUE,"x"
"237",237,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,2.8043,FALSE,FALSE,"m"
"238",238,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.316,FALSE,TRUE,"x"
"239",239,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.886,FALSE,FALSE,"m"
"240",240,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,2.1005,FALSE,FALSE,"m"
"241",241,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.9412,FALSE,FALSE,"m"
"242",242,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,2.3253,FALSE,FALSE,"m"
"243",243,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.4522,FALSE,FALSE,"m"
"244",244,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.7829,FALSE,FALSE,"m"
"245",245,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,0.7371,FALSE,TRUE,"x"
"246",246,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.6926,FALSE,TRUE,"x"
"247",247,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.0674,FALSE,FALSE,"m"
"248",248,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.0418,FALSE,TRUE,"x"
"249",249,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.1407,FALSE,FALSE,"m"
"250",250,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.6095,FALSE,TRUE,"x"
"251",251,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.653,FALSE,TRUE,"x"
"252",252,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.7923,FALSE,FALSE,"m"
"253",253,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,2.1544,FALSE,FALSE,"m"
"254",254,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.7293,FALSE,FALSE,"m"
"255",255,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.9838,FALSE,FALSE,"m"
"256",256,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,1.7911,FALSE,FALSE,"m"
"257",257,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.8417,FALSE,FALSE,"m"
"258",258,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,0.9872,FALSE,TRUE,"x"
"259",259,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.8025,FALSE,FALSE,"m"
"260",260,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.0708,FALSE,TRUE,"x"
"261",261,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,1.3336,FALSE,TRUE,"x"
"262",262,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.7389,FALSE,FALSE,"m"
"263",263,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.5749,FALSE,TRUE,"x"
"264",264,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",18,TRUE,2.0712,FALSE,FALSE,"m"
"265",265,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.691,FALSE,TRUE,"x"
"266",266,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.9219,FALSE,FALSE,"m"
"267",267,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.7587,FALSE,FALSE,"m"
"268",268,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.7242,FALSE,FALSE,"m"
"269",269,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.3692,FALSE,FALSE,"m"
"270",270,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.6422,FALSE,TRUE,"x"
"271",271,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.174,FALSE,TRUE,"x"
"272",272,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",12,TRUE,1.9547,FALSE,FALSE,"m"
"273",273,"65fb6ac6",49,"R","Female","Phone present","1st","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_08h52.29.180",6,TRUE,0.6573,FALSE,TRUE,"x"
"274",274,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",NA,NA,NA,NA,NA,""
"275",275,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",12,TRUE,1.8162,FALSE,FALSE,"m"
"276",276,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",12,TRUE,0.6369,FALSE,TRUE,"x"
"277",277,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",6,TRUE,0.7735,FALSE,TRUE,"x"
"278",278,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",18,TRUE,2.7675,FALSE,FALSE,"m"
"279",279,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",6,TRUE,0.9889,FALSE,TRUE,"x"
"280",280,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",6,TRUE,0.6601,FALSE,TRUE,"x"
"281",281,"65fb6ac6",49,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Corrected vision","2021-08-24_09h00.26.891",12,TRUE,1.7035,FALSE,FALSE,"m"
